"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
2048,669394,"Burger, Jake",2048,100,0.25,0.268,0.284,0.518,0.349,0.359,0.27,123,492,91.9,12.2,2244,88.7,88.99,377,1106,942,0.29999999999999716,6.48,108,151,122,146,304,325,294,"-16.3","16.3"
2036,666139,"Lowe, Josh",2036,100,0.292,0.208,0.357,0.5,0.354,0.341,0.276,136,466,88.8,14,2224,89.5,89.24,328,1086,950,-0.29999999999999716,6.41,115,146,115,151,292,327,302,"-14.8","14.8"
2021,547180,"Harper, Bryce",2021,100,0.293,0.206,0.352,0.499,0.384,0.399,0.29,134,457,91.2,8.5,2233,88.4,88.58,345,1039,982,0.19999999999998863,6.42,117,147,123,152,295,327,301,"-28.1","28.1"
2008,457705,"McCutchen, Andrew",2008,100,0.256,0.141,0.312,0.397,0.345,0.353,0.257,100,390,89.6,12.3,2257,89.1,89.42,229,835,1173,0.30000000000001137,6.46,109,151,121,145,306,322,294,"-6.8","6.8"
1996,641680,"Heim, Jonah",1996,100,0.258,0.179,0.289,0.438,0.324,0.324,0.256,118,457,89.2,17.3,2237,89.6,89.79,233,1038,958,0.20000000000000284,6.46,114,147,124,150,298,329,298,"-21","21"
1991,664702,"Straw, Myles",1991,100,0.238,0.058,0.295,0.297,0.268,0.272,0.239,110,462,84.8,8.8,2301,89.5,89.81,123,877,1113,0.29999999999999716,6.46,104,148,105,145,295,311,276,"29.6","-29.6"
1989,672580,"Garcia, Maikel",1989,100,0.272,0.086,0.344,0.358,0.299,0.319,0.274,126,464,91.6,5.7,2273,89.8,90.09,167,857,1131,0.29999999999999716,6.44,108,150,113,147,307,324,291,"4","-4"
1984,553869,"Díaz, Elias",1984,100,0.267,0.142,0.324,0.409,0.313,0.295,0.245,130,486,88.1,12.7,2252,88.5,88.98,309,1087,897,0.5,6.46,108,151,122,147,308,329,294,"-1.4","1.4"
1984,669016,"Marsh, Brandon",1984,100,0.277,0.181,0.397,0.458,0.358,0.321,0.234,112,404,90.4,12,2243,89.5,89.68,230,842,1142,0.20000000000000284,6.4,115,147,110,151,287,321,301,"-19.2","19.2"
1983,656582,"Joe, Connor",1983,100,0.247,0.174,0.311,0.421,0.332,0.328,0.248,102,413,88.5,17,2232,88.6,88.71,185,783,1200,0.10000000000000853,6.4,108,151,120,146,307,322,291,"0.7","-0.7"
1979,642708,"Rosario, Amed",1979,100,0.263,0.116,0.314,0.378,0.297,0.305,0.271,134,510,88.3,7.6,2290,88.5,88.61,244,1057,921,0.09999999999999432,6.4,108,149,117,145,299,317,285,"5.3","-5.3"
1976,673962,"Jung, Josh",1976,100,0.266,0.201,0.34,0.467,0.334,0.337,0.26,127,478,91.8,15,2295,88.9,88.97,304,1024,952,0.09999999999999432,6.39,108,151,121,146,308,330,294,"-5.2","5.2"
1970,595879,"Báez, Javier",1970,100,0.222,0.104,0.274,0.325,0.261,0.279,0.234,113,510,88,9.3,2260,88.6,88.83,352,1080,890,0.20000000000000284,6.47,108,151,121,146,302,327,292,"17.2","-17.2"
1964,571771,"Hernández, Enrique",1964,100,0.237,0.12,0.273,0.357,0.281,0.271,0.224,110,465,87.8,17.1,2266,88.6,88.69,217,918,1046,0.10000000000000853,6.46,108,151,120,146,295,322,293,"15","-15"
1963,592273,"Drury, Brandon",1963,100,0.262,0.236,0.308,0.498,0.34,0.319,0.253,127,484,89.9,11.8,2279,89.3,89.6,306,1013,950,0.29999999999999716,6.51,107,151,120,146,306,324,295,"-5.9","5.9"
1954,671739,"Harris II, Michael",1954,100,0.293,0.184,0.334,0.477,0.345,0.357,0.304,148,505,90.5,7.3,2217,89.4,89.74,252,1034,920,0.29999999999999716,6.46,116,146,111,151,298,326,305,"5.7","-5.7"
1950,575929,"Contreras, Willson",1950,100,0.264,0.203,0.311,0.467,0.357,0.372,0.279,113,428,91.1,10,2255,89.2,88.61,274,946,1004,-0.6000000000000085,6.47,107,151,121,147,310,326,296,"-14.2","14.2"
1942,641313,"Anderson, Tim",1942,100,0.245,0.051,0.323,0.296,0.26,0.279,0.252,121,493,87.8,2,2267,88.7,88.83,263,1038,903,0.09999999999999432,6.44,109,151,119,147,304,322,287,"30.2","-30.2"
1929,663647,"Hayes, Ke'Bryan",1929,100,0.271,0.182,0.315,0.453,0.324,0.324,0.273,134,494,92.1,13.1,2256,89.1,89.22,186,879,1050,0.10000000000000853,6.42,109,150,121,147,311,322,291,"-1.2","1.2"
1924,596146,"Kepler, Max",1924,100,0.26,0.224,0.288,0.484,0.348,0.362,0.271,114,438,91.9,14.7,2265,88.8,89.17,181,913,1011,0.4000000000000057,6.45,115,145,122,151,295,325,298,"-11","11"
1923,642731,"Estrada, Thairo",1923,100,0.271,0.145,0.331,0.416,0.316,0.292,0.248,134,495,84.9,10.7,2253,88.9,89.01,210,995,928,0.09999999999999432,6.44,107,150,109,146,301,319,289,"9.8","-9.8"
1921,669127,"Langeliers, Shea",1921,100,0.205,0.208,0.246,0.413,0.29,0.297,0.211,92,448,90.4,19.3,2238,89.1,89.27,310,966,955,0.20000000000000284,6.37,109,151,120,146,301,323,293,"7.1","-7.1"
1917,502054,"Pham, Tommy",1917,100,0.256,0.19,0.3,0.446,0.332,0.361,0.284,109,426,92.3,5.7,2230,88.5,88.67,183,777,1140,0.20000000000000284,6.43,110,151,121,147,305,325,293,"-7.4","7.4"
1908,592696,"Rosario, Eddie",1908,100,0.255,0.195,0.3,0.45,0.322,0.317,0.254,122,478,88.3,14.2,2215,88.8,88.86,325,1095,813,0.10000000000000853,6.46,115,145,116,151,300,326,300,"-6.8","6.8"
1908,670541,"Alvarez, Yordan",1908,100,0.293,0.29,0.306,0.583,0.415,0.438,0.3,120,410,93.1,17,2239,89,88.92,187,834,1074,-0.09999999999999432,6.37,116,145,131,152,295,333,305,"-48.7","48.7"
1901,592450,"Judge, Aaron",1901,100,0.267,0.346,0.3,0.613,0.42,0.461,0.289,98,367,97.6,20.4,2270,88.9,89.11,287,785,1116,0.19999999999998863,6.49,107,152,124,146,309,332,294,"-45","45"
1901,677551,"Franco, Wander",1901,100,0.281,0.195,0.297,0.476,0.35,0.365,0.301,124,441,89.4,8.9,2204,89,89.1,127,859,1042,0.09999999999999432,6.46,112,147,118,150,292,326,300,"-11.2","11.2"
1900,624424,"Conforto, Michael",1900,100,0.239,0.145,0.284,0.384,0.315,0.33,0.245,97,406,88.9,12,2229,89,89.14,214,861,1039,0.09999999999999432,6.43,114,146,117,150,294,322,299,"2.5","-2.5"
1889,669357,"Gorman, Nolan",1889,100,0.236,0.241,0.296,0.478,0.345,0.354,0.237,96,406,91,22.2,2228,89.2,88.72,328,925,964,-0.5,6.42,113,146,119,151,296,326,304,"-16.4","16.4"
1887,660688,"Ruiz, Keibert",1887,100,0.26,0.149,0.263,0.409,0.31,0.322,0.274,136,523,87.4,15.3,2246,88.2,88.4,138,964,923,0.20000000000000284,6.47,115,147,122,150,295,322,295,"-3.5","3.5"
1875,527038,"Flores, Wilmer",1875,100,0.284,0.225,0.286,0.509,0.368,0.333,0.256,115,405,86.4,22,2243,88.8,89.01,133,842,1033,0.20000000000000284,6.42,108,151,121,146,300,320,293,"-7.6","7.6"
1865,502110,"Martinez, J.D.",1865,100,0.271,0.302,0.324,0.573,0.37,0.37,0.271,117,431,93.4,16.9,2260,88.8,89.18,340,989,876,0.4000000000000057,6.45,108,151,122,146,306,324,295,"-27.6","27.6"
1846,608369,"Seager, Corey",1846,100,0.327,0.296,0.34,0.623,0.419,0.412,0.314,156,477,93.3,13,2205,88.6,88.64,255,1018,828,0,6.43,116,146,129,151,301,331,304,"-43.9","43.9"
1841,686681,"Massey, Michael",1841,100,0.229,0.152,0.261,0.381,0.282,0.318,0.26,98,428,87.8,19,2234,88.8,89.14,215,960,881,0.29999999999999716,6.46,114,145,107,150,297,326,301,"12.5","-12.5"
1832,669743,"Call, Alex",1832,100,0.2,0.107,0.23,0.307,0.28,0.296,0.214,75,375,84.6,17.3,2255,89.1,89.5,135,738,1094,0.4000000000000057,6.48,107,150,110,146,301,322,290,"13.3","-13.3"
1818,643265,"Cooper, Garrett",1818,100,0.251,0.168,0.324,0.419,0.313,0.318,0.252,106,422,89,13.3,2283,89.7,89.89,292,952,866,0.20000000000000284,6.44,109,151,123,147,306,322,292,"-2.2","2.2"
1809,666134,"Jones, Nolan",1809,100,0.298,0.246,0.401,0.544,0.395,0.362,0.25,109,366,89.6,9.4,2244,89.7,90.24,240,752,1057,0.5,6.44,117,147,121,152,298,330,308,"-30","30"
1809,669242,"Edman, Tommy",1809,100,0.248,0.15,0.275,0.399,0.306,0.312,0.262,119,479,88.5,7.4,2218,88.9,88.27,133,826,983,-0.6000000000000085,6.46,111,148,107,149,297,322,298,"6.8","-6.8"
1806,456781,"Solano, Donovan",1806,100,0.282,0.109,0.366,0.391,0.338,0.351,0.284,111,394,90.2,13.1,2246,88.8,89.08,217,856,950,0.29999999999999716,6.42,109,151,120,147,302,320,287,"-9.6","9.6"
1805,676801,"McCormick, Chas",1805,100,0.273,0.216,0.331,0.489,0.362,0.341,0.246,110,403,87.1,14.3,2264,89.1,89.2,257,888,917,0.10000000000000853,6.44,108,151,115,146,300,326,291,"-25","25"
1801,474832,"Belt, Brandon",1801,100,0.254,0.236,0.37,0.49,0.369,0.336,0.212,86,339,87.3,19.7,2260,90.2,90.35,239,739,1062,0.20000000000000284,6.49,115,146,115,151,290,324,298,"-6.1","6.1"
1795,668930,"Turang, Brice",1795,100,0.218,0.082,0.268,0.3,0.262,0.274,0.224,88,404,84.1,11.4,2231,89.1,89.36,185,860,935,0.30000000000001137,6.46,112,146,107,151,288,318,298,"21.3","-21.3"
1782,656775,"Mullins, Cedric",1782,100,0.233,0.183,0.271,0.416,0.311,0.289,0.226,94,404,87.5,20.6,2248,89.5,89.2,219,884,897,-0.29999999999999716,6.4,113,144,103,150,293,325,297,"-3.8","3.8"
1761,681481,"Carpenter, Kerry",1761,100,0.278,0.194,0.338,0.471,0.346,0.335,0.258,116,418,90.1,13.1,2218,88.3,88.43,249,922,839,0.10000000000000853,6.44,116,146,120,152,293,328,296,"-12.5","12.5"
1755,682829,"De La Cruz, Elly",1755,100,0.235,0.175,0.336,0.41,0.305,0.303,0.24,91,388,90.5,3,2200,87.9,88.18,237,798,957,0.29999999999999716,6.39,115,148,119,150,296,326,299,"-1","1"
1753,665923,"Ruiz, Esteury",1753,100,0.254,0.091,0.315,0.345,0.29,0.271,0.234,114,449,80.3,9,2258,89.2,89.38,228,910,843,0.20000000000000284,6.4,102,149,99,144,298,316,285,"1.1","-1.1"
1750,624428,"Frazier, Adam",1750,100,0.24,0.155,0.258,0.396,0.302,0.301,0.261,99,412,85.1,15,2246,89.8,89.8,162,845,905,0,6.44,114,146,106,151,286,320,297,"-0.1","0.1"
1748,669221,"Murphy, Sean",1748,100,0.251,0.227,0.286,0.478,0.366,0.395,0.274,93,370,91.5,13.1,2233,89.3,89.68,208,802,946,0.4000000000000057,6.52,108,152,122,147,309,329,298,"-21.4","21.4"
1746,682985,"Greene, Riley",1746,100,0.288,0.159,0.384,0.447,0.344,0.365,0.289,109,378,91.6,6.6,2230,88.7,88.95,230,817,929,0.20000000000000284,6.43,115,147,117,151,293,327,300,"-4.2","4.2"
1743,663624,"Mountcastle, Ryan",1743,100,0.27,0.182,0.315,0.452,0.332,0.356,0.273,114,423,91.4,12,2256,89.2,89.19,270,954,788,0,6.43,108,151,122,147,308,328,291,"-2.2","2.2"
1740,607054,"Peterson, Jace",1740,100,0.211,0.096,0.27,0.307,0.275,0.287,0.216,79,374,84.7,13.6,2248,89.1,89.34,181,735,1005,0.20000000000000284,6.43,114,145,109,150,290,321,300,"12.7","-12.7"
1727,666397,"Julien, Edouard",1727,100,0.263,0.195,0.371,0.459,0.366,0.345,0.233,89,338,89.1,7.8,2229,89,89.34,189,650,1077,0.29999999999999716,6.44,116,146,112,151,292,324,299,"-11.8","11.8"
1725,672386,"Kirk, Alejandro",1725,100,0.25,0.108,0.265,0.358,0.308,0.32,0.256,93,372,87.6,6.3,2276,89.1,89.24,92,717,1008,0.10000000000000853,6.49,109,150,122,148,298,322,287,"10.7","-10.7"
1723,592626,"Pederson, Joc",1723,100,0.235,0.182,0.268,0.416,0.331,0.366,0.264,84,358,91.9,15.2,2225,88.8,88.91,191,778,945,0.10000000000000853,6.38,115,146,118,151,296,324,301,"-8.9","8.9"
1721,545341,"Grichuk, Randal",1721,100,0.267,0.191,0.309,0.459,0.333,0.323,0.263,116,434,89.6,14,2245,89.5,89.94,230,863,858,0.4000000000000057,6.49,108,151,120,147,306,327,295,"5.9","-5.9"
1719,519317,"Stanton, Giancarlo",1719,100,0.191,0.229,0.21,0.42,0.296,0.325,0.219,71,371,93.3,12.5,2287,90,90.25,249,731,988,0.29999999999999716,6.47,108,151,124,147,309,330,293,"6","-6"
1718,664040,"Lowe, Brandon",1718,100,0.231,0.212,0.275,0.443,0.334,0.341,0.235,87,377,91.4,16,2234,88.9,88.72,284,887,831,-0.20000000000000284,6.41,114,145,115,150,294,328,299,"-11.1","11.1"
1717,650391,"Jiménez, Eloy",1717,100,0.272,0.169,0.305,0.441,0.325,0.314,0.258,124,456,90.9,5.7,2241,88.5,88.93,265,892,825,0.4000000000000057,6.52,108,151,123,147,305,328,295,"-9.3","9.3"
1716,543257,"Grossman, Robbie",1716,100,0.239,0.157,0.292,0.396,0.324,0.307,0.225,84,351,88.2,20.3,2238,88.6,88.57,131,653,1063,0,6.33,112,146,116,148,296,325,297,"-0.4","0.4"
1711,643565,"Tauchman, Mike",1711,100,0.252,0.125,0.313,0.377,0.33,0.345,0.267,85,337,88.2,7.8,2238,89.5,87.96,175,715,996,-1.5,6.42,116,146,113,150,288,320,301,"-15.1","15.1"
1700,671277,"García Jr., Luis",1700,100,0.266,0.119,0.286,0.385,0.297,0.308,0.263,119,447,88.1,4.4,2226,88,88.35,154,861,839,0.29999999999999716,6.49,115,146,110,151,290,320,302,"11.6","-11.6"
1676,650859,"Rengifo, Luis",1676,100,0.265,0.181,0.293,0.445,0.34,0.324,0.246,104,393,89.1,11,2222,88.8,88.96,206,840,836,0.20000000000000284,6.47,115,147,111,150,294,321,298,"-6.5","6.5"
1672,680574,"McLain, Matt",1672,100,0.29,0.216,0.385,0.507,0.37,0.332,0.256,106,365,88.9,13.2,2248,89,89.32,196,700,970,0.29999999999999716,6.43,107,151,117,147,299,323,291,"-20.8","20.8"
1671,643289,"Dubón, Mauricio",1671,100,0.278,0.133,0.308,0.411,0.311,0.303,0.275,130,467,86.7,9.4,2272,89.2,88.98,171,979,692,-0.20000000000000284,6.41,107,150,110,146,297,322,286,"0.4","-0.4"
1670,519203,"Rizzo, Anthony",1670,100,0.244,0.134,0.298,0.378,0.312,0.319,0.246,91,373,89.9,17.6,2249,89.3,89.6,202,809,861,0.29999999999999716,6.46,115,145,123,152,295,327,295,"-1.7","1.7"
1667,691023,"Walker, Jordan",1667,100,0.276,0.169,0.331,0.445,0.341,0.332,0.267,116,420,89.4,10.1,2233,88.5,87.31,258,861,806,-1.2000000000000028,6.47,108,152,122,147,308,328,300,"3.3","-3.3"
1664,672284,"Kelenic, Jarred",1664,100,0.253,0.167,0.359,0.42,0.322,0.333,0.265,94,371,90.9,10.1,2232,87.9,88.08,263,779,885,0.19999999999998863,6.43,115,145,118,151,291,322,298,"-2.8","2.8"
1657,660821,"Sánchez, Jesús",1657,100,0.253,0.197,0.321,0.45,0.334,0.353,0.269,91,360,90,5.5,2242,89.3,89.57,244,811,846,0.29999999999999716,6.49,117,146,120,151,295,322,302,"-3.6","3.6"
1657,677649,"Duran, Ezequiel",1657,100,0.276,0.167,0.358,0.443,0.33,0.32,0.256,112,406,89.5,13.7,2289,88.6,88.72,255,894,763,0.10000000000000853,6.39,108,151,117,147,304,327,292,"2.4","-2.4"
1655,666624,"Morel, Christopher",1655,100,0.249,0.262,0.303,0.51,0.349,0.344,0.248,96,386,91.9,12,2277,88.2,86.88,305,825,829,-1.2999999999999972,6.38,107,150,119,145,300,323,296,"-10.8","10.8"
1653,657656,"Laureano, Ramón",1653,100,0.224,0.147,0.301,0.371,0.298,0.307,0.232,81,361,87.9,12.8,2281,89,89.27,224,773,880,0.29999999999999716,6.48,107,151,120,146,301,321,290,"6.5","-6.5"
1649,647304,"Naylor, Josh",1649,100,0.308,0.181,0.326,0.489,0.354,0.346,0.293,139,452,89.1,12.3,2271,88,88.2,185,932,717,0.20000000000000284,6.44,114,145,123,149,289,321,298,"-19","19"
1641,518735,"Grandal, Yasmani",1641,100,0.234,0.105,0.284,0.339,0.288,0.282,0.222,85,363,87.9,10.8,2216,89.1,89.34,183,734,907,0.20000000000000284,6.44,114,147,123,150,295,324,297,"14.4","-14.4"
1635,621493,"Ward, Taylor",1635,100,0.253,0.169,0.284,0.421,0.329,0.338,0.254,90,356,90.5,14.4,2260,89.2,89.42,153,725,910,0.20000000000000284,6.47,107,151,120,146,307,325,295,"1.8","-1.8"
1622,621035,"Taylor, Chris",1622,100,0.237,0.183,0.327,0.42,0.322,0.31,0.222,80,338,85.9,21.2,2256,89,89.08,276,772,850,0.09999999999999432,6.43,109,152,119,146,301,320,292,"-4","4"
1622,682626,"Alvarez, Francisco",1622,100,0.209,0.228,0.222,0.437,0.31,0.305,0.209,80,382,90.1,12.5,2223,88.7,88.91,232,729,893,0.20000000000000284,6.43,109,152,122,147,303,325,295,"1.1","-1.1"
1611,686823,"Brennan, Will",1611,100,0.266,0.09,0.296,0.356,0.285,0.305,0.286,115,432,85.7,9.4,2273,89.3,89.48,166,912,698,0.20000000000000284,6.42,113,146,109,149,284,317,296,"8.8","-8.8"
1592,462101,"Andrus, Elvis",1592,100,0.251,0.107,0.294,0.358,0.29,0.267,0.231,94,374,86.9,5.2,2286,88.8,88.93,143,716,876,0.10000000000000853,6.51,106,151,112,146,298,320,286,"6.8","-6.8"
1591,686668,"Doyle, Brenton",1591,100,0.203,0.14,0.295,0.343,0.257,0.258,0.2,81,399,85.1,9.8,2279,88.7,89.23,299,837,754,0.5,6.44,107,151,113,147,309,329,296,"12.2","-12.2"
1588,542932,"Berti, Jon",1588,100,0.294,0.111,0.349,0.405,0.325,0.324,0.281,114,388,85.1,2,2261,89.6,89.78,143,723,865,0.20000000000000284,6.41,109,150,113,147,305,317,286,"10.7","-10.7"
1586,650489,"Castro, Willi",1586,100,0.258,0.154,0.328,0.412,0.328,0.305,0.235,92,357,84.2,14,2208,88.4,88.77,228,818,768,0.3999999999999915,6.42,110,147,109,149,292,321,293,"0.6","-0.6"
1586,543228,"Gomes, Yan",1586,100,0.267,0.141,0.309,0.408,0.312,0.321,0.262,102,382,87.4,15,2280,88.9,87.69,201,832,753,-1.2000000000000028,6.38,108,151,121,147,299,319,291,"-4","4"
1585,686894,"Wiemer, Joey",1585,100,0.204,0.158,0.258,0.362,0.284,0.289,0.209,75,367,89.3,10.5,2288,87.8,88.14,251,746,839,0.29999999999999716,6.47,107,150,119,146,302,322,291,"12.3","-12.3"
1584,455117,"Maldonado, Martín",1584,100,0.191,0.157,0.26,0.348,0.266,0.267,0.187,69,362,84.3,16.1,2288,89.5,89.48,268,785,798,0,6.48,108,151,118,146,294,324,289,"26.4","-26.4"
1573,573262,"Yastrzemski, Mike",1573,100,0.233,0.212,0.286,0.445,0.333,0.325,0.232,77,330,88.9,18.4,2235,89.4,89.75,153,648,925,0.29999999999999716,6.43,117,146,109,151,292,321,300,"-2.9","2.9"
1564,623912,"Ramírez, Harold",1564,100,0.313,0.147,0.359,0.46,0.349,0.319,0.271,125,400,89.1,6,2291,88.6,88.34,248,884,680,-0.29999999999999716,6.4,107,150,121,146,303,326,289,"-12.2","12.2"
1557,514888,"Altuve, Jose",1557,100,0.312,0.212,0.348,0.524,0.394,0.332,0.246,112,359,85,11.4,2245,89.4,89.51,131,702,855,0.09999999999999432,6.45,109,152,112,147,293,325,293,"-24.9","24.9"
1547,545361,"Trout, Mike",1547,100,0.263,0.227,0.335,0.49,0.368,0.389,0.275,81,308,91.9,19.3,2248,90.9,91.11,201,687,860,0.19999999999998863,6.53,108,152,121,146,308,327,296,"-12.9","12.9"
1545,670042,"Raley, Luke",1545,100,0.249,0.241,0.33,0.49,0.353,0.327,0.225,89,357,89.6,16.2,2243,88.6,88.67,311,800,745,0.10000000000000853,6.41,117,145,115,151,294,329,301,"-7.1","7.1"
1545,665862,"Chisholm Jr., Jazz",1545,100,0.25,0.207,0.318,0.457,0.325,0.307,0.224,88,352,88.6,8.4,2229,88.8,88.86,248,694,851,0.10000000000000853,6.39,115,146,110,152,294,323,299,"1.9","-1.9"
1544,672515,"Moreno, Gabriel",1544,100,0.284,0.123,0.338,0.408,0.325,0.314,0.266,97,341,89.8,4.2,2279,89.1,89.34,129,654,890,0.20000000000000284,6.43,108,150,120,147,304,323,290,"-0.1","0.1"
1541,657136,"Wong, Connor",1541,100,0.235,0.151,0.341,0.385,0.291,0.273,0.211,87,371,87.7,14.6,2283,89.1,89.35,263,814,726,0.30000000000001137,6.49,107,150,114,146,291,321,293,"16.2","-16.2"
1530,444482,"Peralta, David",1530,100,0.259,0.122,0.296,0.381,0.29,0.309,0.274,102,394,89.2,7.9,2247,89.1,89.48,188,834,696,0.4000000000000057,6.46,117,146,122,151,292,321,302,"10.6","-10.6"
1526,572191,"Taylor, Michael A.",1526,100,0.22,0.223,0.278,0.442,0.308,0.306,0.222,78,355,85.4,10.7,2271,88,88.22,251,747,779,0.20000000000000284,6.39,106,150,109,145,303,324,289,"8.3","-8.3"
1518,453568,"Blackmon, Charlie",1518,100,0.279,0.162,0.307,0.44,0.35,0.339,0.269,100,359,86.4,18.1,2230,89.4,89.98,141,718,800,0.5999999999999943,6.45,118,146,116,152,296,330,305,"-15.7","15.7"
1510,683146,"Baty, Brett",1510,100,0.212,0.11,0.28,0.323,0.266,0.3,0.237,75,353,89.2,6.7,2232,89,89.28,219,696,814,0.29999999999999716,6.44,116,147,118,151,292,323,301,"17.5","-17.5"
1508,595281,"Kiermaier, Kevin",1508,100,0.265,0.154,0.321,0.419,0.32,0.3,0.259,98,370,86.1,5.6,2243,88.5,88.63,226,748,760,0.09999999999999432,6.42,112,145,104,150,285,321,297,"7.4","-7.4"
1506,678225,"Bae, Ji Hwan",1506,100,0.231,0.081,0.31,0.311,0.272,0.264,0.222,77,334,85.5,-0.6,2244,89.1,89.27,174,717,789,0.20000000000000284,6.39,109,145,101,149,289,318,298,"10.7","-10.7"
1503,642133,"Tellez, Rowdy",1503,100,0.217,0.162,0.249,0.379,0.29,0.308,0.239,67,309,89.9,15.2,2202,88.7,88.95,127,579,923,0.20000000000000284,6.45,117,146,127,151,294,325,300,"5.1","-5.1"
1502,519058,"Moustakas, Mike",1502,100,0.247,0.145,0.296,0.392,0.294,0.27,0.217,87,352,89,18,2270,89.1,89.4,218,799,703,0.30000000000001137,6.47,116,146,126,151,296,326,302,"5.7","-5.7"
1489,677950,"Thomas, Alek",1489,100,0.23,0.144,0.273,0.374,0.278,0.291,0.251,86,374,88.3,1.4,2248,88.3,88.51,183,731,758,0.20000000000000284,6.41,114,146,108,150,291,325,304,"7.8","-7.8"
1481,643393,"Kemp, Tony",1481,100,0.209,0.095,0.221,0.304,0.276,0.297,0.241,75,359,84.2,9.2,2217,89.7,89.83,99,681,800,0.09999999999999432,6.37,110,145,100,150,286,316,296,"17.5","-17.5"
1461,602104,"Urías, Ramón",1461,100,0.264,0.111,0.355,0.375,0.31,0.281,0.226,95,360,89.2,7.9,2247,89.1,89.16,206,718,743,0.10000000000000853,6.49,107,151,118,147,306,324,288,"-4.3","4.3"
1455,500743,"Rojas, Miguel",1455,100,0.236,0.086,0.255,0.322,0.271,0.288,0.252,91,385,86.8,10.3,2279,89,89.18,119,721,734,0.20000000000000284,6.4,109,150,117,147,300,317,286,"15.3","-15.3"
1454,643396,"Kiner-Falefa, Isiah",1454,100,0.242,0.098,0.289,0.34,0.286,0.295,0.254,79,326,88.1,6.5,2287,89.4,89.68,128,653,801,0.29999999999999716,6.49,109,150,114,148,303,319,283,"4.4","-4.4"
1452,668472,"Pratto, Nick",1452,100,0.232,0.121,0.388,0.353,0.292,0.278,0.209,71,306,87.5,13.4,2242,89.2,89.19,221,626,825,0,6.4,118,146,119,151,295,326,304,"12.1","-12.1"
1451,656811,"O'Hearn, Ryan",1451,100,0.289,0.191,0.34,0.48,0.339,0.321,0.26,100,346,91.7,11.7,2258,89.2,89.38,171,735,715,0.20000000000000284,6.44,116,146,123,152,297,327,298,"-9.1","9.1"
1442,664913,"Brown, Seth",1442,100,0.222,0.184,0.27,0.406,0.299,0.323,0.238,76,342,90.2,16.6,2192,88.6,88.87,227,726,716,0.30000000000001137,6.46,117,146,122,151,295,323,300,"2.4","-2.4"
1441,605119,"Anderson, Brian",1441,100,0.226,0.142,0.309,0.368,0.299,0.316,0.231,72,318,87.6,9.9,2243,88.8,89.12,235,705,736,0.29999999999999716,6.49,108,151,121,147,303,321,287,"5.2","-5.2"
1439,518792,"Heyward, Jason",1439,100,0.269,0.204,0.291,0.473,0.348,0.319,0.25,90,334,87.7,15.4,2247,88.7,89.16,140,676,763,0.5,6.51,117,146,124,152,294,322,300,"-5.9","5.9"
1432,668670,"Rogers, Jake",1432,100,0.221,0.224,0.268,0.444,0.311,0.32,0.227,73,331,90.1,14.8,2262,88.8,88.9,208,656,776,0.10000000000000853,6.4,109,152,120,147,300,326,291,"2.4","-2.4"
1431,680977,"Donovan, Brendan",1431,100,0.284,0.138,0.311,0.422,0.345,0.354,0.287,93,327,88.4,9.6,2249,89.1,87.62,91,613,818,-1.5,6.48,115,147,108,151,292,325,303,"-10.6","10.6"
1430,641598,"Garver, Mitch",1430,100,0.27,0.23,0.313,0.5,0.373,0.364,0.255,80,296,90,20.5,2276,88.3,88.52,134,566,864,0.20000000000000284,6.47,109,152,121,146,303,330,296,"-22.7","22.7"
1428,608336,"Gallo, Joey",1428,100,0.177,0.262,0.244,0.44,0.32,0.295,0.149,50,282,92.7,26.5,2227,89,89.28,298,673,755,0.29999999999999716,6.4,117,146,125,151,300,327,293,"2.8","-2.8"
1424,657557,"DeJong, Paul",1424,100,0.207,0.148,0.264,0.355,0.266,0.278,0.219,77,372,85.5,16.8,2266,88.7,87.11,268,757,667,-1.6000000000000085,6.42,109,151,120,147,301,323,293,"21.1","-21.1"
1421,657757,"Sheets, Gavin",1421,100,0.203,0.129,0.222,0.331,0.261,0.267,0.21,63,311,88.1,16.9,2233,88.3,88.42,146,674,747,0.10000000000000853,6.43,115,146,125,152,293,326,299,"10.5","-10.5"
1420,670764,"Walls, Taylor",1420,100,0.201,0.132,0.261,0.333,0.287,0.277,0.203,61,303,86.1,18.6,2228,89.4,89.45,165,610,809,0.09999999999999432,6.44,111,147,107,149,291,324,296,"6.3","-6.3"
1420,641584,"Fraley, Jake",1420,100,0.256,0.188,0.283,0.443,0.338,0.328,0.261,86,336,84.6,16.5,2219,89.4,89.69,178,739,681,0.29999999999999716,6.44,116,146,113,151,287,321,297,"-7.8","7.8"
1420,658668,"Olivares, Edward",1420,100,0.263,0.189,0.289,0.452,0.329,0.338,0.27,93,354,87.3,12.2,2251,89.2,89.5,165,720,700,0.29999999999999716,6.45,108,151,117,146,304,327,295,"0.8","-0.8"
